LEAID,NAME,Close_Five_Years_Actual,Close_Five_Years_Prediction
0616325,HACIENDA LA PUENTE UNIFIED,False,False
2911550,COLE CO. R-V,False,False
2801080,CLAY CO SCHOOL DIST,False,True
2700199,WASIOJA ED. TECHNOLOGY COOP.,False,True
0804290,GRANADA SCHOOL DISTRICT NO. RE-1,False,False
4032670,WHITEBEAD,False,False
4000057,GREAT PLAINS- LAWTON,False,True
3700960,COLUMBUS COUNTY SCHOOLS,False,False
1904320,BATTLE CREEK-IDA GROVE COMM SCHOOL DISTRICT,False,False
3904827,MADISON-PLAINS LOCAL,False,False
2916710,KIRBYVILLE R-VI,False,False
3904588,PYMATUNING VALLEY LOCAL,False,False
3609240,DOWNSVILLE CENTRAL SCHOOL DISTRICT,False,False
4500011,SPARTANBURG 82,False,False
3619530,MINERVA CENTRAL SCHOOL DISTRICT,False,False
3007030,COHAGEN ELEM,False,False
5308130,TUKWILA SCHOOL DISTRICT,False,False
2622860,MARLETTE COMMUNITY SCHOOLS,False,False
1743110,WOODLAND CCSD 50,False,False
2911940,MID-BUCHANAN CO. R-V,False,False
4502370,GREENWOOD 51,False,False
1302430,GORDON COUNTY,False,False
3904865,SWITZERLAND OF OHIO LOCAL,False,False
1721130,KINGS CONS SD 144,False,False
3904841,ELGIN LOCAL,False,False
4206550,CONEWAGO VALLEY SD,False,False
0634230,SAN BRUNO PARK ELEMENTARY,False,False
2303810,BUCKSPORT SCHOOL DEPARTMENT,True,True
4102040,BETHEL SD 52,False,False
3176450,SCHUYLER COMMUNITY SCHOOLS,False,False
0511850,PULASKI CO. SPEC. SCHOOL DIST.,False,False
2006510,SOUTHERN CLOUD,False,False
5900108,,False,False
4032460,WEWOKA,False,False
0639840,TRONA JOINT UNIFIED,False,False
1916110,LAKE MILLS COMM SCHOOL DISTRICT,False,False
0600130,COLTON-REDLANDS-YUCAIPA ROP,False,False
1800420,BAUGO COMMUNITY SCHOOLS,False,False
3500210,BERNALILLO PUBLIC SCHOOLS,False,False
2009480,MARAIS DES CYGNES VALLEY,False,False
4800292,HARMONY SCIENCE ACAD (WACO),False,False
4800011,ALVARADO ISD,False,False
2610830,COOPERSVILLE AREA PUBLIC SCHOOL DISTRICT,False,False
4211820,HERMITAGE SD,False,False
0400437,NAZLINI COMMUNITY SCHOOL  INC.,True,True
2916350,JOPLIN SCHOOLS,False,False
4843920,VAN ISD,False,False
1918630,MARCUS-MERIDEN-CLEGHORN COMM SCHOOL DISTRICT,False,True
4826910,LATEXO ISD,False,False
2928380,SMITHTON R-VI,False,False
4822470,HARLANDALE ISD,False,False
3500001,VAUGHN MUNICIPAL SCHOOLS,False,False
4700510,CARTER COUNTY,False,False
2511430,SWAMPSCOTT,False,False
3614670,HONEOYE CENTRAL SCHOOL DISTRICT,False,False
2607470,BURT TOWNSHIP SCHOOL DISTRICT,False,True
4800219,PHOENIX CHARTER SCHOOL,False,False
0604080,BASS LAKE JOINT UNION ELEMENTARY,False,False
1700202,MONROE/RANDOLPH ROE,False,True
2500090,PHOENIX CHARTER ACADEMY (DISTRICT),False,True
4819820,FREER ISD,False,False
5500059,BRUCE GUADALUPE AGENCY,False,True
0642180,WESTMORLAND UNION ELEMENTARY,False,False
3900090,WESTERN BUCKEYE ESC,False,False
0614950,GATEWAY UNIFIED,False,False
2104140,METCALFE COUNTY,False,False
1701381,LA HARPE CSD 347,False,False
3905017,JOSEPH BADGER LOCAL,False,False
2314794,RSU 39,False,False
4207140,CURWENSVILLE AREA SD,False,False
0400134,BASIS SCHOOL  INC.,False,False
3900276,WEST CENTRAL LEARNING ACADEMY II,False,True
4200803,SCI-SOMERSET,True,True
4109150,OAKRIDGE SD 76,False,False
2703660,BARNESVILLE PUBLIC SCHOOL DIST.,False,False
0640710,VALLECITOS ELEMENTARY,False,False
0400424,ROSEFIELD CHARTER ELEMENTARY SCHOOL  INC.,False,False
1713530,EDWARDSVILLE CUSD 7,False,False
1303690,MITCHELL COUNTY,False,False
3417010,WASHINGTON BOROUGH,False,False
2920050,MARCELINE R-V,False,False
5400720,MARION COUNTY SCHOOLS,False,False
3610140,GREENBURGH ELEVEN UNION FREE SCHOOL DISTRICT,False,False
4012000,FORT SUPPLY,False,False
5605090,PLATTE COUNTY SCHOOL DISTRICT #1,False,False
3906204,ASHLAND COUNTY-WEST HOLMES,False,False
0400772,MOUNTAIN INSTITUTE JOINT TECHNOLOGY EDUCATION DISTRICT,False,False
4816980,DEW ISD,False,False
4205010,CARLISLE AREA SD,False,False
0500022,NORTH CENTRAL ARK. EDUC COOP,False,True
0803600,WELD COUNTY SCHOOL DISTRICT NO. RE-2,False,False
4680437,KADOKA AREA SCHOOL DISTRICT 35-2,False,False
0400629,BACK-TO-BASICS SCHOOL,True,True
2104470,NICHOLAS COUNTY,False,False
4704050,SWEETWATER,False,False
0642750,WILMAR UNION ELEMENTARY,False,False
3617640,LIVONIA CENTRAL SCHOOL DISTRICT,False,False
2680995,WAYNE RESA,False,False
2600946,INTERNATIONAL ACADEMY OF SAGINAW,False,True
3901326,CONSTELLATION SCHOOLS: WESTSIDE COMMUNITY SCHOOL OF THE ARTS,False,True
3704890,WELDON CITY SCHOOLS,False,False
3404350,EASTAMPTON TOWNSHIP,False,False
5101200,ESSEX CO PBLC SCHS,False,False
3012270,GEYSER ELEM,False,False
4824810,JOAQUIN ISD,False,False
3501530,LAS VEGAS CITY PUBLIC SCHOOLS,False,False
3604290,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,False,False
2629220,NORTH CENTRAL AREA SCHOOLS,False,False
2700104,WEST CENTRAL AREA,False,False
0643050,WOODLAKE UNION HIGH,True,False
1809150,PORTAGE TOWNSHIP SCHOOLS,False,False
0640320,UNION ELEMENTARY,False,False
4500960,BAMBERG 02,False,True
0691018,MARIN COUNTY OFFICE OF EDUCATION,False,False
3620170,MOUNT PLEASANT-BLYTHEDALE UNION FREE SCHOOL DISTRICT,False,False
4843980,VEGA ISD,False,False
2505070,FREETOWN-LAKEVILLE,False,False
2308340,MONHEGAN PLT SCHOOL DEPT,False,True
5008460,WALLINGFORD SCHOOL DISTRICT,False,False
0640980,VENTURA UNIFIED,False,False
4226390,WILLIAM PENN SD,False,False
5501830,BRUCE SCHOOL DISTRICT,False,False
3626370,NORTH SHORE CENTRAL SCHOOL DISTRICT,False,False
4224390,UPPER DUBLIN SD,False,False
0633330,ROHNERVILLE ELEMENTARY,True,False
4842300,TEAGUE ISD,False,False
0601347,CAPISTRANO-LAGUNA BEACH ROP JPA,True,True
5003930,FAIRFAX SCHOOL DISTRICT,False,False
3014610,HOT SPRINGS ELEM,True,False
4837740,ROMA ISD,False,False
3900050,LIFE SKILLS CTR OF YOUNGSTOWN,False,True
2611550,DEWITT PUBLIC SCHOOLS,False,False
3414280,ROSELLE BOROUGH,False,False
0635730,SANTA PAULA ELEMENTARY,True,False
0601354,VENTURA COUNTY SCHOOLS BUSINESS SERVICES JPA,False,True
5900115,,False,False
4701470,GREENE COUNTY,False,False
4833660,OLTON ISD,False,False
4108160,MILTON-FREEWATER UNIFIED SD 7,False,False
3680280,DUTCHESS BOCES,False,False
1807830,NORTH KNOX SCHOOL CORP,False,False
3904719,KENSTON LOCAL,False,False
3007980,KINSEY ELEM,False,False
4900540,MILLARD DISTRICT,False,False
0507320,HARMONY GROVE SCHOOL DISTRICT,False,False
0621090,LASSEN VIEW UNION ELEMENTARY,False,False
4841520,STEPHENVILLE,False,False
2918600,LICKING R-VIII,False,False
1709810,CHESTER CUSD 139,False,False
4000088,GORDON COOPER TECHNOLOGY CTR,False,False
2709360,CLIMAX PUBLIC SCHOOL DISTRICT,False,False
2310320,ROQUE BLUFFS SCHOOL DEPARTMENT,False,True
4215990,MOUNT CARMEL AREA SD,False,False
0400616,NEW SCHOOL FOR THE ARTS MIDDLE SCHOOL,False,True
0624030,MARTINEZ UNIFIED,False,False
2700312,INFINITY:MINNESOTA  DIGITAL ACADEMY,False,True
2010650,PHILLIPSBURG,False,False
3500790,DORA MUNICIPAL SCHOOLS,False,False
4630490,HAAKON SCHOOL DISTRICT 27-1,False,False
3904444,NELSONVILLE-YORK CITY,False,False
2700347,GENERAL JOHN VESSEY JR LEADERSHIP,True,True
3480280,SOMERSET COUNTY EDUCATION,False,False
4102780,CASCADE SD 5,False,False
3500115,CIEN AGUAS INTERNAL SCHOOL,False,False
0200070,COPPER RIVER SCHOOL DISTRICT,False,False
3600104,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,False,True
3700160,N C DEPT OF CORRECTIONS,True,True
3900586,CHARLES SCHOOL AT OHIO DOMINICAN UNIVERSITY,False,True
0400385,AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. CRESTVIEW COLLEGE,False,True
3700090,ALEXANDER COUNTY SCHOOLS,False,False
3400078,LEAP ACADEMY UNIVERSITY CS,False,True
0101660,GENEVA COUNTY,False,False
5005050,LAKE REGION UHSD 24,False,False
1601380,HAGERMAN JOINT DISTRICT,False,False
4816530,DEER PARK ISD,False,False
3623970,PUTNAM CENTRAL SCHOOL DISTRICT,False,False
5103690,STAUNTON CITY PBLC SCHS,False,False
5515180,UNION GROVE J1 SCHOOL DISTRICT,False,False
5900134,,False,False
4827270,LEVERETTS CHAPEL ISD,False,False
3700780,CHEROKEE COUNTY SCHOOLS,False,False
0600159,SCOTT VALLEY UNIFIED,False,False
3900091,ATHENS-MEIGS ESC,False,False
3100040,PRAGUE PUBLIC SCHOOLS,True,True
0600133,SANTA BARBARA COUNTY ROP,False,True
0400040,EDU-PRIZE  INC.,False,False
2700083,REGION 4-LAKES COUNTRY SERVICE COOP,False,False
4106750,JEWELL SD 8,False,False
1709400,CHADWICK-MILLEDGEVILLE CUSD 399,False,False
1302880,HOUSTON COUNTY,False,False
5304620,LYNDEN SCHOOL DISTRICT,False,False
3900132,GEORGE A. PHILLIPS ACADEMY,True,True
5508520,MADISON METROPOLITAN SCHOOL DISTRICT,False,False
3611070,FILLMORE CENTRAL SCHOOL DISTRICT,False,False
0622320,LOLETA UNION ELEMENTARY,False,True
0904590,TORRINGTON SCHOOL DISTRICT,False,False
5307210,REARDANEDWALL SCHOOL DISTRICT,False,False
3500630,CORONA MUNICIPAL SCHOOLS,False,False
2600269,PRESQUE ISLE ACADEMY II,False,True
4013560,GUTHRIE,False,False
4100034,MALHEUR ESD REGION 14,False,False
1903450,ALLISON-BRISTOW COMM SCHOOL DISTRICT,False,True
3700043,EXPLORIS,False,False
4002520,AFTON,False,False
1914700,IOWA CITY COMM SCHOOL DISTRICT,False,False
3600122,NEW YORK CITY GEOGRAPHIC DISTRICT #25,False,False
1703690,AMBOY CUSD 272,False,False
1919200,MIDLAND COMM SCHOOL DISTRICT,False,False
4838760,SAN AUGUSTINE ISD,False,False
3615720,JEFFERSON CENTRAL SCHOOL DISTRICT,False,False
4678570,WHITE RIVER SCHOOL DISTRICT 47-1,False,False
3026760,TWIN BUTTES ELEM,True,True
4028680,STILLWATER,False,False
0804230,GILPIN COUNTY SCHOOL DISTRICT NO. RE-1,False,False
4211520,HARMONY AREA SD,False,False
4826280,LA VEGA ISD,False,False
3900218,TOLEDO PREPARATORY ACADEMY,True,True
3800397,VALLEY-EDINBURG 118,False,True
3904352,ATHENS CITY,False,False
4900023,BEEHIVE SCIENCE & TECHNOLOGY ACADEMY (BSTA),False,False
4701260,FRANKLIN,False,False
3179050,YORK PUBLIC SCHOOLS,False,False
2802700,LOUISVILLE MUNICIPAL SCHOOL DIST,False,False
0802370,"PLATTE CANYON, SCHOOL DISTRICT NO. 1, OF  THE COUNTY OF PARK",False,False
3904925,PREBLE COUNTY ESC,False,False
2201290,RAPIDES PARISH,False,False
3300032,PROSPECT MOUNTAIN JMA,False,False
3404950,FAIR HAVEN BOROUGH,False,False
0407300,SAHUARITA UNIFIED DISTRICT,False,False
1727610,MURPHYSBORO CUSD 186,False,False
4200798,PENNSYLVANIA SCHOOL FOR DEAF,True,True
2629400,READING COMMUNITY SCHOOLS,False,False
3700144,NEUSE CHARTER SCHOOL,False,False
2313410,SABATTUS SCHOOL DEPARTMENT,True,True
1301560,CRISP COUNTY,False,False
3412270,CITY OF ORANGE TOWNSHIP,False,False
0623340,MADERA UNIFIED,False,False
0400297,SIERRA SUMMIT ACADEMY,True,True
3600046,COMMUNITY PARTNERSHIP CHARTER SCHOOL,False,True
1719680,HOOVER-SCHRUM MEMORIAL SD 157,False,False
4842900,TOLAR ISD,False,False
3629460,VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT,False,False
4010170,DRUMMOND,False,False
3409930,MENDHAM TOWNSHIP,False,False
3000932,SHIELDS VALLEY ELEM,False,False
0805490,"MANITOU SPRINGS, SCHOOL DISTRICT NO. 14, IN THE COUNTY OF EL",False,False
2700343,PALADIN ACADEMY,False,True
2505430,GRANVILLE,True,False
4220430,RIVERVIEW SD,False,False
5307680,SATSOP SCHOOL DISTRICT,False,False
0401050,BALSZ ELEMENTARY DISTRICT,False,False
3904905,NORTHERN LOCAL,False,False
2700123,HOWARD LAKE-WAVERLY-WINSTED,False,False
3904782,CENTERBURG LOCAL,False,False
0400104,GLOBAL RENAISSANCE ACADEMY OF DISTINGUISHED EDUCATION,False,True
3905013,CHAMPION LOCAL,False,False
4826970,LAZBUDDIE ISD,False,False
0400803,CAFA  INC. DBA LEARNING FOUNDATION AND PERFORMING ARTS GILBE,False,True
4800186,EDUCATION CENTER INTERNATIONAL ACADEMY,False,True
2611700,DECKERVILLE COMMUNITY SCHOOL DISTRICT,False,False
4845180,WEST SABINE ISD,False,False
1730660,PANHANDLE CUSD 2,False,False
1727840,NEOGA CUSD 3,False,False
4842060,TAFT ISD,False,False
3010530,FERGUS H S,False,False
3904745,MCCOMB LOCAL,False,False
2622800,MARION PUBLIC SCHOOLS,False,False
4831770,MOUNT VERNON ISD,False,False
2922980,ADAIR CO. R-I,False,False
1707320,BROOKFIELD LAGRANGE PARK SD 95,False,False
1810350,SOUTH GIBSON SCHOOL CORP,False,False
2600185,WILLIAM C. ABNEY ACADEMY,False,True
3813870,NEW SALEM 7,True,True
1705970,BENTON CONS HSD 103,False,False
5515090,TWIN LAKES #4 SCHOOL DISTRICT,False,False
1801770,RANDOLPH CENTRAL SCHOOL CORP,False,False
4703300,ONEIDA,False,False
3900304,"COLUMBUS HUMANITIES, ARTS AND TECHNOLOGY ACADEMY",False,True
2011970,STAFFORD,False,False
2627210,OWOSSO PUBLIC SCHOOLS,False,False
4112690,UNION SD 5,False,False
2915480,INDEPENDENCE 30,False,False
4207200,DALLAS SD,False,False
1721680,LA MOILLE CUSD 303,False,False
0624000,MARK WEST UNION ELEMENTARY,False,False
1800062,STONEGATE EARLY CLG HS FOR SCI/TEC,True,True
4842840,TIMPSON ISD,False,False
3806010,EIGHT MILE 6,False,False
4828350,LOUISE ISD,False,False
4843530,UNION GROVE ISD,False,False
1305250,UNION COUNTY,False,False
3904513,WORTHINGTON CITY,False,False
1916680,LEWIS CENTRAL COMM SCHOOL DISTRICT,False,False
3006330,CHOTEAU H S,False,False
3610440,ELIZABETHTOWN-LEWIS CENTRAL SCHOOL DISTRICT,False,False
3904604,FAYETTEVILLE-PERRY LOCAL,False,False
0805040,KIT CARSON SCHOOL DISTRICT NO. R-1,False,False
5006840,RICHMOND SCHOOL DISTRICT,False,False
2200136,RSD-ADVANCE BATON ROUGE,True,False
3613290,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,False,False
0400642,EXCEL EDUCATION CENTERS CHINO VALLEY  LLC,True,True
4800258,SCHOOL OF SCIENCE AND TECHNOLOGY,False,False
2931020,WARRENSBURG R-VI,False,False
2733540,ST. FRANCIS PUBLIC SCHOOL DISTRICT,False,False
3411340,NEWARK,False,False
3100160,PATRICK J THOMAS JUVENILE CNTR,False,True
3700099,QUEST ACADEMY,False,True
3023520,SAVAGE ELEM,False,False
0100020,BOYD SCHOOL,False,True
0900360,BOLTON SCHOOL DISTRICT,False,False
3630690,WEST ISLIP UNION FREE SCHOOL DISTRICT,False,False
3700630,CARTERET COUNTY PUBLIC SCHOOLS,False,False
4503901,SC PUBLIC CHARTER SCHOOL DISTRICT,False,False
1804590,SCHOOL CITY OF HOBART,False,False
1728890,NORTH PALOS SD 117,False,False
3600154,NEW YORK STATE SCHOOL FOR THE DEAF,False,True
4800199,ACADEMY OF CAREERS AND TECHNOLOGIES CHARTER SCHOOL,False,True
3616710,LANSING CENTRAL SCHOOL DISTRICT,False,False
2606000,BLISSFIELD COMMUNITY SCHOOLS,False,False
2105040,ROBERTSON COUNTY,False,False
4400600,LITTLE COMPTON,False,False
4013950,HASKELL,False,False
2100780,BURGIN IND,False,False
2504260,DOVER,False,False
4100026,NORTH CENTRAL ESD,False,False
2920880,MIDDLE GROVE C-1,False,True
4030450,TWIN HILLS,False,False
2305190,DURHAM SCHOOL DEPARTMENT,True,True
3904953,UNION-SCIOTO LOCAL,False,False
1734990,ROUND LAKE CUSD 116,False,False
0200390,KENAI PENINSULA BOROUGH SCHOOL DISTRICT,False,False
1722500,LEMONT TWP HSD 210,False,False
0805190,LAKE COUNTY SCHOOL DISTRICT NO. R-1,False,False
0100810,COFFEE COUNTY,False,False
3407950,KEYPORT,False,False
0400429,COUNTRY GARDENS EDUCATIONAL SERVICES  LLC,False,True
4200760,BOYS LATIN OF PHILADELPHIA CS,False,True
4107590,LOWELL SD 71,False,False
3413530,RAHWAY,False,False
5514700,SURING SCHOOL DISTRICT,False,False
3900597,ELITE ACADEMY OF THE ARTS,True,True
4218990,PHILADELPHIA CITY SD,False,False
4033603,BINGER-ONEY,False,False
3904979,HARDIN-HOUSTON LOCAL,False,False
5009510,WOODSTOCK UHSD 4,False,False
4218590,PENN HILLS SD,False,False
1912230,GALVA-HOLSTEIN COMM SCHOOL DISTRICT,False,False
3406780,HARDYSTON TOWNSHIP,False,False
3904829,AUSTINTOWN LOCAL,False,False
2908170,CASSVILLE R-IV,False,False
5007860,STRATTON SCHOOL DISTRICT,False,False
3000065,GREAT DIVIDE EDUC SERV,False,False
1300215,COMMISSION CHARTER SCHOOLS- IVY PREPARATORY ACADEMY SCHOOL,False,True
3409990,METUCHEN,False,False
2680240,CHARLEVOIX-EMMET ISD,False,False
1725980,MILFORD TWP HSD 233,True,False
4900014,JOHN HANCOCK CHARTER SCHOOL,False,False
5099938,RUTLAND SOUTHWEST SUPERVISORY UNION,False,True
1305550,WAYNE COUNTY,False,False
0509540,MAYFLOWER SCHOOL DISTRICT,False,False
3904551,MILTON-UNION EXEMPTED VILLAGE,False,False
3803090,BOWBELLS 14,False,True
5401410,TUCKER COUNTY SCHOOLS,False,False
2912780,GIDEON 37,False,False
2307530,LISBON SCHOOL DEPARTMENT,False,False
2625980,NORTHVILLE PUBLIC SCHOOLS,False,False
0606990,CALIPATRIA UNIFIED,False,False
4839270,SANTA FE ISD,False,False
1740530,WALLACE CCSD 195,False,False
0641610,WASHINGTON UNION ELEMENTARY,False,False
2312360,SOUTHPORT SCHOOL DEPARTMENT,False,True
0400020,MONTESSORI CHARTER SCHOOL OF FLAGSTAFF  INC.,False,True
4600028,ALCESTER-HUDSON SCHOOL DISTRICT 61-1,False,False
5500035,WISCONSIN DEPARTMENT OF CORRECTIONS,False,False
1800065,RENAISSANCE ACADEMY CHARTER SCHOOL,False,True
1302100,FANNIN COUNTY,False,False
4222260,SOUTHERN COLUMBIA AREA SD,False,False
3611250,FORESTVILLE CENTRAL SCHOOL DISTRICT,False,False
4900146,BEAR RIVER CHARTER SCHOOL,False,True
0625380,MONTAGUE ELEMENTARY,False,False
0806000,PLATTE VALLEY SCHOOL DISTRICT NO. RE3,False,False
2626010,NORTHWEST COMMUNITY SCHOOLS,False,False
0900240,BETHANY SCHOOL DISTRICT,False,False
3418360,WYCKOFF TOWNSHIP,False,False
4102610,CAMAS VALLEY SD 21J,False,False
1803270,ELKHART COMMUNITY SCHOOLS,False,False
4219050,PHOENIXVILLE AREA SD,False,False
2732390,ROSEMOUNT-APPLE VALLEY-EAGAN,False,False
3900572,VILLAVIEW LIGHTHOUSE COMMUNITY SCHOOL,False,True
5005860,MOUNT TABOR SCHOOL DISTRICT,False,False
2613110,ELLSWORTH COMMUNITY SCHOOL,False,False
2101760,ESTILL COUNTY,False,False
4011430,FARGO,False,False
2314500,MSAD 48,True,True
0621360,LEMOORE UNION ELEMENTARY,False,False
3016200,LAUREL ELEM,False,False
0200003,LOWER YUKON SCHOOL DISTRICT,False,False
3003600,BIDDLE ELEM,False,False
5900006,,False,False
0400645,EXCEL EDUCATION CENTERS PRESCOTT VALLEY  LLC,True,True
1100064,ST. COLETTA SPECIAL EDUCATION PCS,False,False
2607530,BYRON AREA SCHOOLS,False,False
1700307,WILCO AREA CAREER CENTER,False,False
0400756,IMAGINE MIDDLE AT CAMELBACK  LLC,False,True
4289370,BEAVER VALLEY IU 27,False,False
2929910,TANEYVILLE R-II,False,False
3300016,BARRINGTON SAU OFFICE,False,False
0102970,SELMA CITY,False,False
1304770,TATTNALL COUNTY,False,False
2302340,ALNA SCHOOL DEPARTMENT,True,True
3400720,ALLAMUCHY TOWNSHIP,False,False
4620850,EDGEMONT SCHOOL DISTRICT 23-1,False,False
3416050,TAVISTOCK BOROUGH,True,True
4835400,PORT ARTHUR ISD,False,False
2714280,HOUSTON PUBLIC SCHOOL DISTRICT,False,False
1801740,PERRY CENTRAL COM SCHOOLS CORP,False,False
0626040,MT. SHASTA UNION ELEMENTARY,False,False
3417670,WEST WILDWOOD,False,True
0601335,SBC - PACIFIC TECHNOLOGY,True,True
2600264,BAY COUNTY PSA,False,False
3600136,GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK,False,True
0631050,PLEASANT VIEW ELEMENTARY,False,False
1304220,PULASKI COUNTY,False,False
3904916,PORTAGE COUNTY ESC,False,False
5502130,CAMERON SCHOOL DISTRICT,False,False
3105460,COZAD CITY SCHOOLS,False,False
4824150,INDUSTRIAL ISD,False,False
2610230,COLFAX TOWNSHIP S/D #1F,False,True
1727810,NELSON PUBLIC SD NO 8,True,True
4838970,SAN MARCOS CISD,False,False
4800133,MID-VALLEY ACADEMY,False,True
4214760,MARPLE NEWTOWN SD,False,False
4200060,FREIRE CS,False,False
3404230,EAST ORANGE,False,False
4700900,CUMBERLAND COUNTY,False,False
2507985,MINUTEMAN REGIONAL VOCATIONAL TECHNICAL,False,False
2621750,LITCHFIELD COMMUNITY SCHOOLS,False,False
4216530,NEW BRIGHTON AREA SD,False,False
0611130,DI GIORGIO ELEMENTARY,False,False
4624540,FLORENCE SCHOOL DISTRICT 14-1,False,False
3418210,WOODCLIFF LAKE,False,False
4017190,LATTA,False,False
0632270,REEF-SUNSET UNIFIED,False,False
0507620,HECTOR SCHOOL DISTRICT,False,False
3600012,BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT,False,False
4680280,NORTHWEST AREA SCHOOLS ED COOPERATIVE,False,True
2680200,CALHOUN ISD,False,False
1706420,BLOOM TWP HSD 206,False,False
3013440,HARLOWTON ELEM,False,False
0613890,FOLSOM-CORDOVA UNIFIED,False,False
4225650,WEST MIDDLESEX AREA SD,False,False
3900185,MOUND STREET MILITARY CAREERS ACADEMY,False,True
5308400,STARBUCK SCHOOL DISTRICT,False,False
0807410,WOODLIN SCHOOL DISTRICT NO. R-104,False,False
5401560,WETZEL COUNTY SCHOOLS,False,False
3119560,UMO N HO N NATION PUBLIC SCHS,False,False
4827120,LEGGETT ISD,False,False
3306660,THORNTON SCHOOL DISTRICT,False,False
2309630,PENOBSCOT SCHOOL DEPARTMENT,False,False
4101500,AROCK SD 81,False,False
3400739,EXCELLENCE CS,True,True
5005840,MOUNT MANSFIELD USD 17,False,False
0400447,AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SOUTH RIDGE HIGH,False,True
0800258,ADAMS 1 MAPLETON,False,True
5307020,QUILLAYUTE VALLEY SCHOOL DISTRICT,False,False
0901050,DARIEN SCHOOL DISTRICT,False,False
0102760,PIEDMONT CITY,False,False
4020080,MILLWOOD,False,False
3900641,HARVARD AVENUE COMMUNITY SCHOOL,False,True
2916920,LA MONTE R-IV,False,False
0803330,DELTA COUNTY JOINT DISTRICT NO. 50,False,False
3000106,SHODAIR SPECIALTY HOSP,False,False
5099953,WINDSOR SOUTHWEST SUPERVISORY UNION,True,True
2304080,CASTINE SCHOOL DEPARTMENT,False,True
0900026,DEPARTMENT OF SOCIAL SERVICES,False,True
0902280,MADISON SCHOOL DISTRICT,False,False
0400766,IMAGINE ELEMENTARY AT COOLIDGE  LLC,False,True
0638880,TEHACHAPI UNIFIED,False,False
4601026,MCCOOK CENTRAL SCHOOL DISTRICT 43-7,False,False
2803830,RANKIN CO SCHOOL DIST,False,False
2103240,LAWRENCE COUNTY,False,False
1724100,MAINE TWP SPEC EDUC PROGRAM,True,True
2503420,CHARLTON (NON-OP),True,True
0600047,TRACY JOINT UNIFIED,False,False
3399904,NEWFOUND AREA SAU OFFICE,False,False
1705910,BENSENVILLE SD 2,False,False
1931470,WESTWOOD COMM SCHOOL DISTRICT,False,False
3623760,POUGHKEEPSIE CITY SCHOOL DISTRICT,False,False
5003480,DERBY SCHOOL DISTRICT,False,False
2600296,LAURUS ACADEMY,False,True
1602550,PARMA DISTRICT,False,False
0400055,EDUPRENEURSHIP  INC.,False,True
3403060,CHESTER TOWNSHIP,False,False
2513230,WORCESTER,False,False
2010410,SANTA FE TRAIL,False,False
3610950,FALLSBURG CENTRAL SCHOOL DISTRICT,False,False
3600007,JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT,False,False
3604650,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,False,False
4209932,LOYSVILLE YOUTH DEV CTR,False,True
3172420,KENESAW PUBLIC SCHOOLS,False,False
0905040,WESTPORT SCHOOL DISTRICT,False,False
0509510,MARVELL SCHOOL DISTRICT,False,False
3900068,CONSTELLATION SCHOOLS: PARMA COMMUNITY,False,False
3608370,CORINTH CENTRAL SCHOOL DISTRICT,False,False
